station_id,latitude,longitude,element,first_year,last_year
ASN00008229,-29.015,115.6733,DAPR,1975,1980
ASN00008229,-29.015,115.6733,DWPR,1975,1980
ASN00008229,-29.015,115.6733,MDPR,1975,1980
ASN00008230,-30.3817,116.7217,PRCP,1943,2025
ASN00008230,-30.3817,116.7217,DAPR,1999,2021
ASN00008230,-30.3817,116.7217,DWPR,1999,2021
ASN00008230,-30.3817,116.7217,MDPR,1999,2021
ASN00008231,-29.4667,116.1325,PRCP,1967,2024
ASN00008231,-29.4667,116.1325,DAPR,1967,2022
ASN00008231,-29.4667,116.1325,DWPR,1967,2022
ASN00008231,-29.4667,116.1325,MDPR,1967,2022
ASN00008232,-30.3317,116.7133,PRCP,1913,1982
ASN00008232,-30.3317,116.7133,DAPR,1980,1980
ASN00008232,-30.3317,116.7133,DWPR,1980,1980
ASN00008232,-30.3317,116.7133,MDPR,1980,1980
ASN00008233,-29.4847,116.0703,PRCP,1945,2018
ASN00008233,-29.4847,116.0703,DAPR,1976,2012
ASN00008233,-29.4847,116.0703,DWPR,1976,2012
ASN00008233,-29.4847,116.0703,MDPR,1976,2012
ASN00008234,-28.5675,115.2814,PRCP,1968,2024
ASN00008234,-28.5675,115.2814,DAPR,1975,2024
ASN00008234,-28.5675,115.2814,DWPR,1975,2024
ASN00008234,-28.5675,115.2814,MDPR,1975,2024
ASN00008235,-28.7036,115.8167,PRCP,1968,1992
ASN00008235,-28.7036,115.8167,DAPR,1977,1990
ASN00008235,-28.7036,115.8167,DWPR,1977,1990
ASN00008235,-28.7036,115.8167,MDPR,1977,1990
ASN00008236,-28.7833,115.05,PRCP,1969,1971
ASN00008236,-28.7833,115.05,DAPR,1970,1971
ASN00008236,-28.7833,115.05,DWPR,1970,1971
ASN00008236,-28.7833,115.05,MDPR,1970,1971
ASN00008237,-28.6857,115.2806,PRCP,2001,2025
ASN00008238,-30.0989,116.2339,PRCP,1908,2025
ASN00008238,-30.0989,116.2339,DAPR,1921,2025
ASN00008238,-30.0989,116.2339,DWPR,1921,2025
ASN00008238,-30.0989,116.2339,MDPR,1921,2025
ASN00008239,-28.35,115.5833,PRCP,1932,1943
ASN00008240,-28.8939,115.4539,PRCP,1925,2025
ASN00008240,-28.8939,115.4539,DAPR,1958,2024
ASN00008240,-28.8939,115.4539,DWPR,1958,2024
ASN00008240,-28.8939,115.4539,MDPR,1958,2024
ASN00008242,-28.7333,114.9667,PRCP,1936,1950
ASN00008243,-30.6167,116.2,PRCP,1913,1920
ASN00008244,-30.7,116.6667,PRCP,1915,1917
ASN00008245,-28.3333,114.8667,PRCP,1914,1919
ASN00008247,-28.8,114.6833,PRCP,1938,1940
ASN00008248,-29.5333,115.3667,PRCP,1970,1974
ASN00008248,-29.5333,115.3667,DAPR,1970,1974
ASN00008248,-29.5333,115.3667,DWPR,1970,1974
ASN00008248,-29.5333,115.3667,MDPR,1970,1974
ASN00008249,-29.45,116.2667,TMAX,1970,1975
ASN00008249,-29.45,116.2667,TMIN,1970,1975
ASN00008249,-29.45,116.2667,PRCP,1970,1975
ASN00008249,-29.45,116.2667,DAPR,1971,1971
ASN00008249,-29.45,116.2667,DWPR,1971,1971
ASN00008249,-29.45,116.2667,MDPR,1971,1971
ASN00008250,-29.3833,115.7167,PRCP,1936,1937
ASN00008251,-27.7119,114.165,TMAX,1970,2025
ASN00008251,-27.7119,114.165,TMIN,1970,2025
ASN00008251,-27.7119,114.165,PRCP,1970,2025
ASN00008251,-27.7119,114.165,DAPR,1980,2023
ASN00008251,-27.7119,114.165,DATN,2005,2025
ASN00008251,-27.7119,114.165,DATX,2005,2025
ASN00008251,-27.7119,114.165,DWPR,1980,2008
ASN00008251,-27.7119,114.165,MDPR,1980,2023
ASN00008251,-27.7119,114.165,MDTN,2005,2025
ASN00008251,-27.7119,114.165,MDTX,2005,2025
ASN00008252,-29.7,116.4333,PRCP,1937,1947
ASN00008253,-29.75,115.8833,PRCP,1921,1924
ASN00008254,-30.7092,116.7744,PRCP,1931,2025
ASN00008254,-30.7092,116.7744,DAPR,1931,2025
ASN00008254,-30.7092,116.7744,DWPR,1931,2022
ASN00008254,-30.7092,116.7744,MDPR,1931,2025
ASN00008255,-30.3833,116.8833,PRCP,1929,1934
ASN00008256,-29.4333,116.4833,PRCP,1936,1939
ASN00008257,-28.9931,115.945,PRCP,1969,1988
ASN00008257,-28.9931,115.945,DAPR,1988,1988
ASN00008257,-28.9931,115.945,DWPR,1988,1988
ASN00008257,-28.9931,115.945,MDPR,1988,1988
ASN00008258,-28.9417,114.8014,PRCP,1971,1989
ASN00008258,-28.9417,114.8014,DAPR,1972,1983
ASN00008258,-28.9417,114.8014,DWPR,1972,1983
ASN00008258,-28.9417,114.8014,MDPR,1972,1983
ASN00008259,-28.3333,115.1,PRCP,1915,1921
ASN00008260,-30.4333,116.3833,PRCP,1937,1939
ASN00008261,-29.0636,115.1753,PRCP,1972,2014
ASN00008261,-29.0636,115.1753,DAPR,1975,2004
ASN00008261,-29.0636,115.1753,DWPR,1975,2004
ASN00008261,-29.0636,115.1753,MDPR,1975,2004
ASN00008262,-29.3583,115.2617,PRCP,1985,1987
ASN00008262,-29.3583,115.2617,DAPR,1986,1986
ASN00008262,-29.3583,115.2617,DWPR,1986,1986
ASN00008262,-29.3583,115.2617,MDPR,1986,1986
ASN00008264,-29.5147,116.8011,PRCP,1973,2025
ASN00008264,-29.5147,116.8011,DAPR,1977,2005
ASN00008264,-29.5147,116.8011,DWPR,1977,2005
ASN00008264,-29.5147,116.8011,MDPR,1977,2005
ASN00008265,-29.68,115.2683,PRCP,1965,1981
ASN00008265,-29.68,115.2683,DAPR,1974,1981
ASN00008265,-29.68,115.2683,DWPR,1974,1981
ASN00008265,-29.68,115.2683,MDPR,1974,1981
ASN00008266,-28.3275,115.5631,PRCP,1973,2000
ASN00008266,-28.3275,115.5631,DAPR,1974,2000
ASN00008266,-28.3275,115.5631,DWPR,1974,2000
ASN00008266,-28.3275,115.5631,MDPR,1974,2000
ASN00008267,-28.3517,114.5778,TMAX,1974,1989
ASN00008267,-28.3517,114.5778,TMIN,1974,1989
ASN00008267,-28.3517,114.5778,PRCP,1974,1989
ASN00008267,-28.3517,114.5778,DAPR,1975,1988
ASN00008267,-28.3517,114.5778,DWPR,1975,1988
ASN00008267,-28.3517,114.5778,MDPR,1975,1988
ASN00008268,-27.97,114.9686,PRCP,1958,2004
ASN00008268,-27.97,114.9686,DAPR,1975,2003
ASN00008268,-27.97,114.9686,DWPR,1975,2003
ASN00008268,-27.97,114.9686,MDPR,1975,2003
ASN00008269,-28.2667,114.7144,PRCP,1975,2007
ASN00008269,-28.2667,114.7144,DAPR,1976,2007
ASN00008269,-28.2667,114.7144,DWPR,1976,2007
ASN00008269,-28.2667,114.7144,MDPR,1976,2007
ASN00008271,-28.8114,115.9675,PRCP,1977,2025
ASN00008271,-28.8114,115.9675,DAPR,1979,2020
ASN00008271,-28.8114,115.9675,DWPR,1979,2020
ASN00008271,-28.8114,115.9675,MDPR,1979,2020
ASN00008272,-27.9972,114.3036,PRCP,1978,1999
ASN00008272,-27.9972,114.3036,DAPR,1978,1999
ASN00008272,-27.9972,114.3036,DWPR,1978,1999
ASN00008272,-27.9972,114.3036,MDPR,1978,1999
ASN00008273,-29.3586,115.4503,PRCP,1980,2025
ASN00008273,-29.3586,115.4503,DAPR,1990,2025
ASN00008273,-29.3586,115.4503,DWPR,1990,2025
ASN00008273,-29.3586,115.4503,MDPR,1990,2025
ASN00008274,-28.4194,114.8186,PRCP,1982,2025
ASN00008274,-28.4194,114.8186,DAPR,1982,2009
ASN00008274,-28.4194,114.8186,DWPR,1982,2009
ASN00008274,-28.4194,114.8186,MDPR,1982,2009
ASN00008275,-30.3678,116.2653,PRCP,1982,2020
ASN00008275,-30.3678,116.2653,DAPR,1999,2018
ASN00008275,-30.3678,116.2653,DWPR,1999,2006
ASN00008275,-30.3678,116.2653,MDPR,1999,2018
ASN00008276,-29.2236,115.1075,PRCP,1982,2025
ASN00008276,-29.2236,115.1075,DAPR,1983,2025
ASN00008276,-29.2236,115.1075,DWPR,1983,2025
ASN00008276,-29.2236,115.1075,MDPR,1983,2025
ASN00008277,-30.2833,116.65,PRCP,1929,1968
ASN00008278,-30.0722,115.3136,PRCP,1980,2020
ASN00008278,-30.0722,115.3136,DAPR,1980,2020
ASN00008278,-30.0722,115.3136,DWPR,1980,2020
ASN00008278,-30.0722,115.3136,MDPR,1980,2020
ASN00008279,-30.6689,117.2103,PRCP,1963,2004
ASN00008279,-30.6689,117.2103,DAPR,1985,2004
ASN00008279,-30.6689,117.2103,DWPR,1985,2004
ASN00008279,-30.6689,117.2103,MDPR,1985,2004
ASN00008280,-27.5658,114.6733,PRCP,1983,2025
ASN00008280,-27.5658,114.6733,DAPR,1984,2024
ASN00008280,-27.5658,114.6733,DWPR,1984,2024
ASN00008280,-27.5658,114.6733,MDPR,1984,2024
ASN00008281,-30.3322,116.6828,PRCP,1983,2024
ASN00008281,-30.3322,116.6828,DAPR,1983,2005
ASN00008281,-30.3322,116.6828,DWPR,1983,2005
ASN00008281,-30.3322,116.6828,MDPR,1983,2005
ASN00008283,-30.1453,116.3844,PRCP,1986,2025
ASN00008283,-30.1453,116.3844,DAPR,2001,2006
ASN00008283,-30.1453,116.3844,DWPR,2001,2006
ASN00008283,-30.1453,116.3844,MDPR,2001,2006
ASN00008284,-30.835,116.1581,PRCP,1964,2003
ASN00008284,-30.835,116.1581,DAPR,1964,2003
ASN00008284,-30.835,116.1581,DWPR,1964,2003
ASN00008284,-30.835,116.1581,MDPR,1964,2003
ASN00008285,-28.3181,114.7614,PRCP,1987,2023
ASN00008285,-28.3181,114.7614,DAPR,1998,2010
ASN00008285,-28.3181,114.7614,DWPR,1998,2010
ASN00008285,-28.3181,114.7614,MDPR,1998,2010
ASN00008286,-28.275,114.6761,PRCP,1972,2025
ASN00008286,-28.275,114.6761,DAPR,1989,2016
ASN00008286,-28.275,114.6761,DWPR,1989,2016
ASN00008286,-28.275,114.6761,MDPR,1989,2016
ASN00008287,-28.6564,114.8558,PRCP,1972,2017
ASN00008287,-28.6564,114.8558,DAPR,1990,2005
ASN00008287,-28.6564,114.8558,DWPR,1990,2005
ASN00008287,-28.6564,114.8558,MDPR,1990,2005
ASN00008288,-28.2575,114.6033,PRCP,1972,2025
ASN00008288,-28.2575,114.6033,DAPR,1999,2005
ASN00008288,-28.2575,114.6033,DWPR,1999,2005
ASN00008288,-28.2575,114.6033,MDPR,1999,2005
ASN00008289,-29.6708,115.3636,PRCP,1972,2019
ASN00008289,-29.6708,115.3636,DAPR,1989,2005
ASN00008289,-29.6708,115.3636,DWPR,1989,2005
ASN00008289,-29.6708,115.3636,MDPR,1989,2005
ASN00008290,-28.3008,113.5936,TMAX,2000,2025
ASN00008290,-28.3008,113.5936,TMIN,2000,2025
ASN00008290,-28.3008,113.5936,PRCP,2000,2025
ASN00008291,-30.5475,116.3981,PRCP,1990,1999
ASN00008291,-30.5475,116.3981,DAPR,1990,1990
ASN00008291,-30.5475,116.3981,DWPR,1990,1990
ASN00008291,-30.5475,116.3981,MDPR,1990,1990
ASN00008292,-28.5164,115.37,PRCP,1975,2025
ASN00008292,-28.5164,115.37,DAPR,1992,2008
ASN00008292,-28.5164,115.37,DWPR,1992,2008
ASN00008292,-28.5164,115.37,MDPR,1992,2008
ASN00008293,-28.1128,115.0697,PRCP,1987,2000
ASN00008293,-28.1128,115.0697,DAPR,1991,2000
ASN00008293,-28.1128,115.0697,DWPR,1991,2000
ASN00008293,-28.1128,115.0697,MDPR,1991,2000
ASN00008294,-28.2094,115.285,PRCP,1960,2025
ASN00008294,-28.2094,115.285,DAPR,1994,2025
ASN00008294,-28.2094,115.285,DWPR,1994,2025
ASN00008294,-28.2094,115.285,MDPR,1994,2025
ASN00008295,-29.2094,115.2628,PRCP,1995,2025
ASN00008295,-29.2094,115.2628,DAPR,1997,2024
ASN00008295,-29.2094,115.2628,DWPR,1997,2024
ASN00008295,-29.2094,115.2628,MDPR,1997,2024
ASN00008296,-29.2039,116.0247,TMAX,1997,2025
ASN00008296,-29.2039,116.0247,TMIN,1997,2025
ASN00008296,-29.2039,116.0247,PRCP,1997,2025
ASN00008297,-30.2761,116.6714,TMAX,1997,2025
ASN00008297,-30.2761,116.6714,TMIN,1997,2025
ASN00008297,-30.2761,116.6714,PRCP,1997,2025
ASN00008297,-30.2761,116.6714,DATN,2005,2005
ASN00008297,-30.2761,116.6714,DATX,2005,2005
ASN00008297,-30.2761,116.6714,MDTN,2005,2005
ASN00008297,-30.2761,116.6714,MDTX,2005,2005
ASN00008298,-28.7597,114.937,PRCP,2001,2025
ASN00008299,-29.1103,115.3173,PRCP,2001,2025
ASN00008300,-29.0692,115.0915,PRCP,2001,2025
ASN00008303,-28.7214,114.6481,PRCP,2003,2009
ASN00008303,-28.7214,114.6481,DAPR,2005,2008
ASN00008303,-28.7214,114.6481,DWPR,2005,2008
ASN00008303,-28.7214,114.6481,MDPR,2005,2008
ASN00008304,-28.9571,114.9492,PRCP,2001,2025
ASN00008305,-29.2778,114.9464,PRCP,2000,2025
ASN00008305,-29.2778,114.9464,DAPR,2001,2025
ASN00008305,-29.2778,114.9464,DWPR,2001,2025
ASN00008305,-29.2778,114.9464,MDPR,2001,2025
ASN00008306,-28.0636,115.1903,PRCP,2001,2018
ASN00008306,-28.0636,115.1903,DAPR,2001,2017
ASN00008306,-28.0636,115.1903,DWPR,2001,2017
ASN00008306,-28.0636,115.1903,MDPR,2001,2017
ASN00008307,-28.89,115.4397,PRCP,2001,2025
ASN00008308,-28.8,115.76,PRCP,2001,2025
ASN00008309,-29.3,115.6597,PRCP,2001,2025
ASN00008310,-29.0291,115.5548,PRCP,2001,2025
ASN00008311,-27.9364,115.2972,PRCP,2003,2003
ASN00008312,-28.4928,114.7167,PRCP,2004,2006
ASN00008312,-28.4928,114.7167,DAPR,2004,2005
ASN00008312,-28.4928,114.7167,DWPR,2004,2005
ASN00008312,-28.4928,114.7167,MDPR,2004,2005
ASN00008313,-28.9728,114.7711,PRCP,2004,2013
ASN00008313,-28.9728,114.7711,DAPR,2004,2005
ASN00008313,-28.9728,114.7711,DWPR,2005,2005
ASN00008313,-28.9728,114.7711,MDPR,2004,2005
ASN00009000,-32.1247,116.1025,PRCP,1934,2025
ASN00009000,-32.1247,116.1025,DAPR,1973,2025
ASN00009000,-32.1247,116.1025,DWPR,1973,2025
ASN00009000,-32.1247,116.1025,MDPR,1973,2025
ASN00009001,-32.1303,116.0053,PRCP,1903,2019
ASN00009001,-32.1303,116.0053,DAPR,1912,2019
ASN00009001,-32.1303,116.0053,DWPR,1912,2019
ASN00009001,-32.1303,116.0053,MDPR,1912,2019
ASN00009002,-31.2497,115.7303,PRCP,1916,1995
ASN00009002,-31.2497,115.7303,DAPR,1964,1995
ASN00009002,-31.2497,115.7303,DWPR,1964,1995
ASN00009002,-31.2497,115.7303,MDPR,1964,1995
ASN00009003,-31.8,116.0,PRCP,1886,1962
ASN00009004,-31.3414,116.2133,PRCP,1949,1982
ASN00009004,-31.3414,116.2133,DAPR,1976,1978
ASN00009004,-31.3414,116.2133,DWPR,1976,1978
ASN00009004,-31.3414,116.2133,MDPR,1976,1978
ASN00009005,-30.85,115.8667,PRCP,1934,1956
ASN00009006,-30.6256,115.7803,PRCP,1930,2025
ASN00009006,-30.6256,115.7803,DAPR,1964,2005
ASN00009006,-30.6256,115.7803,DWPR,1964,2005
ASN00009006,-30.6256,115.7803,MDPR,1964,2005
ASN00009007,-31.8622,116.2658,PRCP,1891,2025
ASN00009007,-31.8622,116.2658,DAPR,1912,2025
ASN00009007,-31.8622,116.2658,DWPR,1912,2025
ASN00009007,-31.8622,116.2658,MDPR,1912,2025
ASN00009008,-31.4833,116.0833,PRCP,1951,1968
ASN00009008,-31.4833,116.0833,DAPR,1967,1967
ASN00009008,-31.4833,116.0833,DWPR,1967,1967
ASN00009008,-31.4833,116.0833,MDPR,1967,1967
ASN00009009,-31.605,116.1114,PRCP,1915,2025
ASN00009009,-31.605,116.1114,DAPR,1962,2022
ASN00009009,-31.605,116.1114,DWPR,1962,2022
ASN00009009,-31.605,116.1114,MDPR,1962,2022
ASN00009010,-32.1486,116.0761,PRCP,1911,2019
ASN00009010,-32.1486,116.0761,DAPR,1949,2017
ASN00009010,-32.1486,116.0761,DWPR,1949,2017
ASN00009010,-32.1486,116.0761,MDPR,1949,2017
ASN00009011,-30.1478,115.0992,PRCP,1950,1974
ASN00009012,-31.8814,115.8531,PRCP,1958,1981
ASN00009012,-31.8814,115.8531,DAPR,1962,1980
ASN00009012,-31.8814,115.8531,DWPR,1962,1980
ASN00009012,-31.8814,115.8531,MDPR,1962,1980
ASN00009013,-31.05,115.5667,PRCP,1908,1969
ASN00009013,-31.05,115.5667,DAPR,1966,1969
ASN00009013,-31.05,115.5667,DWPR,1966,1969
ASN00009013,-31.05,115.5667,MDPR,1966,1969
ASN00009014,-30.6969,115.5817,PRCP,1951,2023
ASN00009014,-30.6969,115.5817,DAPR,1952,2025
ASN00009014,-30.6969,115.5817,DWPR,1952,2023
ASN00009014,-30.6969,115.5817,MDPR,1952,2025
ASN00009015,-32.0892,116.125,PRCP,1962,2025
ASN00009015,-32.0892,116.125,DAPR,1962,2025
ASN00009015,-32.0892,116.125,DWPR,1962,2025
ASN00009015,-32.0892,116.125,MDPR,1962,2025
ASN00009016,-32.15,115.9,PRCP,1907,1947
ASN00009016,-32.15,115.9,DAPR,1915,1919
ASN00009016,-32.15,115.9,DWPR,1915,1919
ASN00009016,-32.15,115.9,MDPR,1915,1919
ASN00009017,-32.055,115.75,TMAX,1965,1978
ASN00009017,-32.055,115.75,TMIN,1965,1978
ASN00009017,-32.055,115.75,PRCP,1852,1989
ASN00009017,-32.055,115.75,DAPR,1977,1981
ASN00009017,-32.055,115.75,DWPR,1977,1981
ASN00009017,-32.055,115.75,MDPR,1977,1981
ASN00009018,-31.3461,115.9031,PRCP,1891,2025
ASN00009018,-31.3461,115.9031,DAPR,1922,2025
ASN00009018,-31.3461,115.9031,DWPR,1922,2025
ASN00009018,-31.3461,115.9031,MDPR,1922,2025
ASN00009019,-32.2833,116.1833,PRCP,1938,1968
ASN00009019,-32.2833,116.1833,DAPR,1939,1968
ASN00009019,-32.2833,116.1833,DWPR,1939,1968
ASN00009019,-32.2833,116.1833,MDPR,1939,1968
ASN00009020,-31.9,116.0567,PRCP,1928,1990
ASN00009020,-31.9,116.0567,DAPR,1933,1990
ASN00009020,-31.9,116.0567,DWPR,1933,1990
ASN00009020,-31.9,116.0567,MDPR,1933,1990
ASN00009021,-31.9275,115.9764,TMAX,1944,2025
ASN00009021,-31.9275,115.9764,TMIN,1944,2025
ASN00009021,-31.9275,115.9764,PRCP,1944,2025
ASN00009021,-31.9275,115.9764,SNWD,1999,1999
ASN00009021,-31.9275,115.9764,TAVG,1948,2025
ASN00009022,-31.8989,115.9719,PRCP,1877,1954
ASN00009022,-31.8989,115.9719,DAPR,1953,1953
ASN00009022,-31.8989,115.9719,DWPR,1953,1953
ASN00009022,-31.8989,115.9719,MDPR,1953,1953
ASN00009023,-32.3342,116.0755,PRCP,1882,2025
ASN00009023,-32.3342,116.0755,DAPR,1911,2003
ASN00009023,-32.3342,116.0755,DWPR,1911,2003
ASN00009023,-32.3342,116.0755,MDPR,1911,2003
ASN00009024,-31.5608,116.0842,PRCP,1943,2025
ASN00009024,-31.5608,116.0842,DAPR,1979,2012
ASN00009024,-31.5608,116.0842,DWPR,1979,2012
ASN00009024,-31.5608,116.0842,MDPR,1979,2012
ASN00009025,-31.8689,116.0167,PRCP,1886,2021
ASN00009025,-31.8689,116.0167,DAPR,1935,2020
ASN00009025,-31.8689,116.0167,DWPR,1935,2020
ASN00009025,-31.8689,116.0167,MDPR,1935,2020
ASN00009026,-30.8533,115.4456,PRCP,1952,2014
ASN00009026,-30.8533,115.4456,DAPR,1954,2007
ASN00009026,-30.8533,115.4456,DWPR,1954,2007
ASN00009026,-30.8533,115.4456,MDPR,1954,2007
ASN00009027,-31.0,116.0167,PRCP,1916,1973
ASN00009027,-31.0,116.0167,DAPR,1920,1972
ASN00009027,-31.0,116.0167,DWPR,1920,1972
ASN00009027,-31.0,116.0167,MDPR,1920,1972
ASN00009028,-31.3,116.0167,PRCP,1912,1970
ASN00009028,-31.3,116.0167,DAPR,1963,1963
ASN00009028,-31.3,116.0167,DWPR,1963,1963
ASN00009028,-31.3,116.0167,MDPR,1963,1963
ASN00009029,-31.5825,115.9658,PRCP,1911,2017
ASN00009029,-31.5825,115.9658,DAPR,1925,2013
ASN00009029,-31.5825,115.9658,DWPR,1925,2013
ASN00009029,-31.5825,115.9658,MDPR,1925,2013
ASN00009030,-31.8972,116.1575,PRCP,1888,2025
ASN00009030,-31.8972,116.1575,DAPR,1910,2025
ASN00009030,-31.8972,116.1575,DWPR,1910,2025
ASN00009030,-31.8972,116.1575,MDPR,1910,2025
ASN00009031,-31.9564,116.1642,PRCP,1900,2019
ASN00009031,-31.9564,116.1642,DAPR,1944,2008
ASN00009031,-31.9564,116.1642,DWPR,1944,2008
ASN00009031,-31.9564,116.1642,MDPR,1944,2008
ASN00009032,-30.4711,115.6475,PRCP,1936,1976
ASN00009032,-30.4711,115.6475,DAPR,1938,1938
ASN00009032,-30.4711,115.6475,DWPR,1938,1938
ASN00009032,-30.4711,115.6475,MDPR,1938,1938
ASN00009033,-30.9719,116.2089,PRCP,1883,2025
ASN00009033,-30.9719,116.2089,DAPR,1912,2015
ASN00009033,-30.9719,116.2089,DWPR,1912,2013
ASN00009033,-30.9719,116.2089,MDPR,1912,2015
ASN00009034,-31.95,115.8667,TMAX,1897,1992
ASN00009034,-31.95,115.8667,TMIN,1897,1992
ASN00009034,-31.95,115.8667,PRCP,1877,1992
ASN00009035,-31.9861,115.8192,TMAX,1965,1974
ASN00009035,-31.9861,115.8192,TMIN,1965,1974
ASN00009035,-31.9861,115.8192,PRCP,1940,1974
ASN00009035,-31.9861,115.8192,DAPR,1946,1973
ASN00009035,-31.9861,115.8192,DWPR,1946,1973
ASN00009035,-31.9861,115.8192,MDPR,1946,1973
ASN00009036,-32.2842,115.755,PRCP,1898,1995
ASN00009036,-32.2842,115.755,DAPR,1915,1995
ASN00009036,-32.2842,115.755,DWPR,1915,1995
ASN00009036,-32.2842,115.755,MDPR,1915,1995
ASN00009037,-30.3381,115.5394,TMAX,1965,2025
ASN00009037,-30.3381,115.5394,TMIN,1965,2025
ASN00009037,-30.3381,115.5394,PRCP,1962,2025
ASN00009037,-30.3381,115.5394,DAPR,1967,1997
ASN00009037,-30.3381,115.5394,DATN,1986,2018
ASN00009037,-30.3381,115.5394,DATX,1986,1994
ASN00009037,-30.3381,115.5394,DWPR,1967,1997
ASN00009037,-30.3381,115.5394,MDPR,1967,1997
ASN00009037,-30.3381,115.5394,MDTN,1986,2018
ASN00009037,-30.3381,115.5394,MDTX,1986,1994
ASN00009038,-32.0089,115.5022,TMAX,1965,1995
ASN00009038,-32.0089,115.5022,TMIN,1965,1995
ASN00009038,-32.0089,115.5022,PRCP,1881,1995
ASN00009038,-32.0089,115.5022,DAPR,1941,1994
ASN00009038,-32.0089,115.5022,DATN,1995,1995
ASN00009038,-32.0089,115.5022,DATX,1995,1995
ASN00009038,-32.0089,115.5022,DWPR,1941,1994
ASN00009038,-32.0089,115.5022,MDPR,1941,1994
ASN00009038,-32.0089,115.5022,MDTN,1995,1995
ASN00009038,-32.0089,115.5022,MDTX,1995,1995
ASN00009039,-32.3536,116.005,PRCP,1907,2025
ASN00009039,-32.3536,116.005,DAPR,1910,1995
ASN00009039,-32.3536,116.005,DWPR,1910,1995
ASN00009039,-32.3536,116.005,MDPR,1910,1995
ASN00009040,-31.1428,116.0539,PRCP,1906,2025
ASN00009040,-31.1428,116.0539,DAPR,1968,2025
ASN00009040,-31.1428,116.0539,DWPR,1968,2025
ASN00009040,-31.1428,116.0539,MDPR,1968,2025
ASN00009041,-31.1667,115.55,PRCP,1913,1973
ASN00009041,-31.1667,115.55,DAPR,1916,1964
ASN00009041,-31.1667,115.55,DWPR,1916,1964
ASN00009041,-31.1667,115.55,MDPR,1916,1964
ASN00009042,-30.86,115.7594,PRCP,1949,1983
ASN00009042,-30.86,115.7594,DAPR,1955,1982
ASN00009042,-30.86,115.7594,DWPR,1955,1982
ASN00009042,-30.86,115.7594,MDPR,1955,1982
ASN00009044,-32.1969,116.0617,PRCP,1913,2019
ASN00009044,-32.1969,116.0617,DAPR,1974,2019
ASN00009044,-32.1969,116.0617,DWPR,1974,2019
ASN00009044,-32.1969,116.0617,MDPR,1974,2019
ASN00009045,-31.5567,115.6728,PRCP,1934,2000
ASN00009045,-31.5567,115.6728,DAPR,1972,2000
ASN00009045,-31.5567,115.6728,DWPR,1972,2000
ASN00009045,-31.5567,115.6728,MDPR,1972,2000
ASN00009046,-30.7742,115.6975,PRCP,1886,2015
ASN00009046,-30.7742,115.6975,DAPR,1972,2007
ASN00009046,-30.7742,115.6975,DWPR,1972,2007
ASN00009046,-30.7742,115.6975,MDPR,1972,2007
ASN00009047,-30.6164,115.7194,PRCP,1931,1989
ASN00009047,-30.6164,115.7194,DAPR,1979,1979
ASN00009047,-30.6164,115.7194,DWPR,1979,1979
ASN00009047,-30.6164,115.7194,MDPR,1979,1979
ASN00009048,-32.1,116.0,PRCP,1940,1949
ASN00009049,-32.0783,116.0017,PRCP,1950,1981
ASN00009049,-32.0783,116.0017,DAPR,1955,1980
ASN00009049,-32.0783,116.0017,DWPR,1955,1980
ASN00009049,-32.0783,116.0017,MDPR,1955,1980
ASN00009050,-32.1575,116.1264,PRCP,1903,1996
ASN00009050,-32.1575,116.1264,DAPR,1913,1926
ASN00009050,-32.1575,116.1264,DWPR,1913,1926
ASN00009050,-32.1575,116.1264,MDPR,1913,1926
ASN00009051,-31.9211,116.0908,PRCP,1950,1996
ASN00009051,-31.9211,116.0908,DAPR,1966,1991
ASN00009051,-31.9211,116.0908,DWPR,1966,1991
ASN00009051,-31.9211,116.0908,MDPR,1966,1991
ASN00009052,-32.4,116.0167,PRCP,1907,1956
ASN00009053,-31.6669,116.0189,TMAX,1940,2025
ASN00009053,-31.6669,116.0189,TMIN,1940,2025
ASN00009053,-31.6669,116.0189,PRCP,1937,2025
ASN00009053,-31.6669,116.0189,DAPR,1953,2014
ASN00009053,-31.6669,116.0189,DATN,1994,2010
ASN00009053,-31.6669,116.0189,DATX,1995,2005
ASN00009053,-31.6669,116.0189,DWPR,1953,2014
ASN00009053,-31.6669,116.0189,MDPR,1953,2014
ASN00009053,-31.6669,116.0189,MDTN,1994,2010
ASN00009053,-31.6669,116.0189,MDTX,1995,2005
ASN00009054,-30.6033,115.6428,PRCP,1938,2015
ASN00009054,-30.6033,115.6428,DAPR,1974,2007
ASN00009054,-30.6033,115.6428,DWPR,1974,2007
ASN00009054,-30.6033,115.6428,MDPR,1974,2007
ASN00009055,-30.6833,115.7,PRCP,1898,1968
ASN00009055,-30.6833,115.7,DAPR,1925,1948
ASN00009055,-30.6833,115.7,DWPR,1925,1948
ASN00009055,-30.6833,115.7,MDPR,1925,1948
ASN00009056,-31.9494,115.7928,PRCP,1962,2005
ASN00009056,-31.9494,115.7928,DAPR,1962,1997
ASN00009056,-31.9494,115.7928,DWPR,1962,1998
ASN00009056,-31.9494,115.7928,MDPR,1962,1997
ASN00009057,-31.8092,115.9997,PRCP,1913,2024
ASN00009057,-31.8092,115.9997,DAPR,1975,1989
ASN00009057,-31.8092,115.9997,DWPR,1975,1989
ASN00009057,-31.8092,115.9997,MDPR,1975,1989
ASN00009058,-31.9822,116.0594,TMAX,1991,1993
ASN00009058,-31.9822,116.0594,TMIN,1991,1993
